actual,predicted,timestamp
25.65,27.246727,2025-07-02 06:00:00
25.6,19.19314,2025-07-02 06:00:00
15.75,13.501554,2025-07-02 06:00:00
13.1,18.692589,2025-07-02 06:00:00
13.25,16.775326,2025-07-02 06:00:00
10.7,14.803021,2025-07-02 07:00:00
27.275,25.528217,2025-07-02 07:00:00
16.425,13.793362,2025-07-02 07:00:00
14.45,15.335648,2025-07-02 07:00:00
25.375,19.952763,2025-07-02 07:00:00
13.4,13.623803,2025-07-02 08:00:00
16.45,13.769885,2025-07-02 08:00:00
26.725,17.636961,2025-07-02 08:00:00
5.975,12.541116,2025-07-02 08:00:00
30.55,20.47793,2025-07-02 08:00:00
16.7,14.245358,2025-07-02 09:00:00
10.75,12.509327,2025-07-02 09:00:00
28.725,19.141478,2025-07-02 09:00:00
13.925,13.624587,2025-07-02 09:00:00
25.925,22.91274,2025-07-02 09:00:00
10.675,13.707438,2025-07-02 10:00:00
16.75,14.411155,2025-07-02 10:00:00
41.0,16.393454,2025-07-02 10:00:00
32.0,27.215193,2025-07-02 10:00:00
26.775,17.599686,2025-07-02 10:00:00
27.175,22.551895,2025-07-02 11:00:00
55.325,15.937046,2025-07-02 11:00:00
11.225,12.952685,2025-07-02 11:00:00
35.849999999999994,27.610266,2025-07-02 11:00:00
16.45,13.963664,2025-07-02 11:00:00
12.675,13.789731,2025-07-02 12:00:00
54.65,19.505398,2025-07-02 12:00:00
16.35,14.78037,2025-07-02 12:00:00
28.825,22.620949,2025-07-02 12:00:00
34.050000000000004,29.663147,2025-07-02 12:00:00
28.125,18.0045,2025-07-02 13:00:00
13.425,12.468707,2025-07-02 13:00:00
34.25,29.461681,2025-07-02 13:00:00
15.25,14.151583,2025-07-02 13:00:00
53.8,18.706762,2025-07-02 13:00:00
28.325,17.28438,2025-07-02 14:00:00
45.65,17.993996,2025-07-02 14:00:00
39.95,31.328026,2025-07-02 14:00:00
15.05,14.00805,2025-07-02 14:00:00
13.6,11.962112,2025-07-02 14:00:00
14.025,12.038458,2025-07-02 15:00:00
14.875,14.189631,2025-07-02 15:00:00
27.725,19.458525,2025-07-02 15:00:00
37.125,31.132448,2025-07-02 15:00:00
44.225,16.220898,2025-07-02 15:00:00
39.275,29.997417,2025-07-02 16:00:00
16.875,14.018411,2025-07-02 16:00:00
12.575,11.544392,2025-07-02 16:00:00
43.35,16.504292,2025-07-02 16:00:00
28.65,20.24562,2025-07-02 16:00:00
17.6,13.387035,2025-07-02 17:00:00
43.75,36.563103,2025-07-02 17:00:00
45.725,14.652057,2025-07-02 17:00:00
11.275,10.448518,2025-07-02 17:00:00
