timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s),latitude,longitude,station
2024-01-01 00:00:00,262.75,349.0,0.9750000000000001,67.85,36.875,25.525,25.775,1.605,7.025,13.850000000000001,78.0,0.325,160.25,7.0,-0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-01 01:00:00,268.0,356.25,0.9,67.375,36.55,28.2,21.875,1.605,7.1,13.75,78.25,0.3,181.5,7.0,-0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-01 02:00:00,240.75,316.5,0.9,66.8,36.3,27.9,19.2,1.49,7.475,13.575,79.0,0.55,147.25,7.0,0.024999999999999998,28.6692,77.1285,Punjabi_Bagh
2024-01-01 03:00:00,212.25,287.5,1.225,66.125,36.2,30.325000000000003,21.975,1.48,6.775,13.575,78.5,0.45,149.75,7.0,0.0175,28.6692,77.1285,Punjabi_Bagh
2024-01-01 04:00:00,204.0,257.75,0.65,64.775,35.0,32.900000000000006,21.225,1.4224999999999999,7.325,13.425,79.0,0.625,157.25,7.0,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-01 05:00:00,188.0,237.0,0.825,64.2,34.775,29.55,20.950000000000003,1.365,7.575,13.3,79.0,0.475,167.5,7.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-01 06:00:00,192.75,267.25,0.7666666666666666,63.849999999999994,34.4,28.3,18.35,1.3375000000000001,7.5,13.125,79.5,0.5,170.5,7.0,0.0275,28.6692,77.1285,Punjabi_Bagh
2024-01-01 07:00:00,191.5,270.25,0.55,62.7,33.825,27.65,19.8,1.24,6.85,12.95,79.75,0.6,171.25,8.75,0.0475,28.6692,77.1285,Punjabi_Bagh
2024-01-01 08:00:00,198.0,284.0,0.625,62.5,33.75,24.05,22.675,1.185,6.825,13.05,78.75,0.475,153.25,15.5,0.0075000000000000015,28.6692,77.1285,Punjabi_Bagh
2024-01-01 09:00:00,191.25,299.75,0.9750000000000001,62.15,33.875,25.15,21.875,1.1475,6.2,13.2,77.75,0.35,155.0,25.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-01 10:00:00,182.0,285.0,1.175,62.35,34.125,25.775,19.95,1.1425,7.575,13.675,74.25,0.525,142.0,50.5,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-01 11:00:00,189.75,288.25,0.6,64.075,34.6,26.425,20.2,1.2025,7.5,14.325,69.5,0.85,154.5,81.75,-0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-01 12:00:00,194.75,287.5,0.85,67.175,36.475,30.1,15.525,1.2625,7.8999999999999995,15.4,63.75,1.2,154.5,160.0,0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-01 13:00:00,203.0,299.25,0.8,71.675,38.75,29.125,16.975,1.33,8.525,15.950000000000001,61.5,1.125,119.25,139.0,0.057499999999999996,28.6692,77.1285,Punjabi_Bagh
2024-01-01 14:00:00,225.5,344.25,0.6499999999999999,74.025,39.9,28.225,16.125,1.335,9.075,16.225,60.25,1.425,157.75,109.75,8.673617379884035e-19,28.6692,77.1285,Punjabi_Bagh
2024-01-01 15:00:00,208.25,322.5,0.85,72.775,39.4,27.700000000000003,16.775000000000002,1.2975,9.8,15.775,62.25,0.825,168.25,67.75,0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-01 16:00:00,190.75,282.0,0.75,70.65,38.175,22.85,17.5,1.25,8.825,14.7,67.0,0.825,157.25,32.0,0.0375,28.6692,77.1285,Punjabi_Bagh
2024-01-01 17:00:00,167.25,248.5,1.225,67.575,36.95,24.5,17.25,1.165,9.1,13.6,73.5,0.7,187.0,9.0,0.0225,28.6692,77.1285,Punjabi_Bagh
2024-01-01 18:00:00,171.25,254.75,0.95,65.725,35.724999999999994,25.525,16.675,1.165,9.075,13.149999999999999,76.25,0.7,160.0,7.0,0.06999999999999999,28.6692,77.1285,Punjabi_Bagh
2024-01-01 19:00:00,240.25,355.5,0.925,66.225,35.974999999999994,26.275,15.075,1.2325,8.95,13.2,76.25,0.6,168.25,7.0,0.025,28.6692,77.1285,Punjabi_Bagh
2024-01-01 20:00:00,282.75,418.5,1.15,66.075,36.075,29.825,14.675,1.2775,10.125,13.1,76.0,0.45,185.5,7.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-01 21:00:00,280.5,399.25,0.875,67.2,36.45,28.275,15.6,1.315,9.375,13.0,76.5,0.475,197.5,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-01 22:00:00,276.5,406.25,0.625,66.85000000000001,36.075,27.125,16.325,1.27,8.525,12.875,76.0,0.625,171.25,7.0,0.015,28.6692,77.1285,Punjabi_Bagh
2024-01-01 23:00:00,271.25,384.75,0.8999999999999999,66.2,35.925,26.4,16.5,1.3566666666666667,8.475,12.7,76.5,0.6,196.5,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-02 00:00:00,240.0,330.0,0.575,64.475,34.75,23.075,15.475,1.3050000000000002,7.925000000000001,12.775,76.5,0.575,188.75,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-02 01:00:00,200.25,275.0,1.025,63.1,34.425,25.4,14.1,1.2825,8.5,12.6,77.0,0.475,191.25,7.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-02 02:00:00,185.25,247.25,1.3,62.5,34.3,26.4,12.6,1.2,8.575,12.525,77.0,0.525,150.25,7.0,0.0325,28.6692,77.1285,Punjabi_Bagh
2024-01-02 03:00:00,199.5,248.75,0.925,61.3,33.325,28.6,12.1,1.1775,7.875,12.4,77.0,0.775,168.25,7.0,0.04,28.6692,77.1285,Punjabi_Bagh
2024-01-02 04:00:00,190.75,222.25,0.7,59.349999999999994,32.125,28.4,11.225000000000001,1.1575,9.225,12.325,77.0,0.5,184.25,7.0,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-02 05:00:00,179.25,199.25,0.5,58.65,31.6,26.125,13.225,1.1375,8.9,12.275,77.0,0.425,173.0,7.0,0.035,28.6692,77.1285,Punjabi_Bagh
2024-01-02 06:00:00,191.25,241.5,0.925,58.25,31.75,25.45,10.95,1.1575,9.25,12.275,77.0,0.575,160.0,7.0,0.0175,28.6692,77.1285,Punjabi_Bagh
2024-01-02 07:00:00,218.0,285.0,0.25,57.95,31.025,25.025,13.475,1.1775,8.55,12.325000000000001,77.0,0.375,187.75,9.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-02 08:00:00,228.75,301.5,1.175,58.25,31.950000000000003,22.325,15.8,1.1875,7.725,12.6,75.5,0.425,154.75,19.5,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-02 09:00:00,243.0,347.75,0.675,58.95,31.875,23.25,14.0,1.2475,8.025,12.9,72.75,0.65,118.5,43.5,0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-02 10:00:00,234.25,331.0,0.325,60.175,32.275,23.8,12.25,1.2975,10.3,13.85,66.5,0.825,128.75,110.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-02 11:00:00,195.5,297.5,0.5333333333333333,63.625,34.175,23.55,10.85,1.4275,9.625,15.05,61.0,0.9,120.75,170.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-02 12:00:00,159.25,255.0,1.05,66.95,36.45,26.5,11.35,1.4649999999999999,10.525,15.774999999999999,56.75,1.125,128.75,189.75,0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-02 13:00:00,162.25,241.5,0.675,72.175,38.95,25.525,13.15,1.46,10.225,16.225,55.0,1.025,109.5,185.25,0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-02 14:00:00,151.25,239.25,0.95,75.175,40.75,25.45,13.475000000000001,1.4575,10.025,16.975,51.75,1.05,126.0,154.75,0.05,28.6692,77.1285,Punjabi_Bagh
2024-01-02 15:00:00,126.0,222.75,0.575,76.425,41.099999999999994,25.525,12.2,1.4525,11.3,16.85,52.0,0.925,129.5,81.5,0.025,28.6692,77.1285,Punjabi_Bagh
2024-01-02 16:00:00,130.25,234.25,0.375,76.55,41.0,20.675,11.475,1.4075,10.675,15.725000000000001,56.25,0.425,164.75,38.5,0.037500000000000006,28.6692,77.1285,Punjabi_Bagh
2024-01-02 17:00:00,141.5,238.5,0.575,77.1,41.475,21.9,10.675,1.3775,8.95,14.6,63.25,0.4,193.25,10.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-02 18:00:00,170.25,263.0,1.275,77.5,42.275,23.1,8.0,1.5325,9.15,13.625,73.0,0.3,209.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-02 19:00:00,195.75,308.0,0.725,76.975,41.525,24.325,11.05,1.705,9.45,13.3,76.75,0.35,212.75,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-02 20:00:00,238.75,336.0,1.35,73.425,40.175,28.625,7.45,1.8875,9.75,13.0,81.0,0.7,167.0,7.0,0.05750000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-02 21:00:00,296.0,382.5,1.475,69.85,38.35,27.45,8.625,1.8875,9.75,12.65,83.0,0.6,178.5,7.0,0.035,28.6692,77.1285,Punjabi_Bagh
2024-01-02 22:00:00,259.25,349.25,0.775,67.8,36.675,26.45,12.05,1.87,9.675,12.5,84.5,0.55,151.25,7.0,0.0275,28.6692,77.1285,Punjabi_Bagh
2024-01-02 23:00:00,250.75,351.0,1.225,66.225,36.2,26.15,11.066666666666668,1.8966666666666665,11.45,12.6,84.0,0.4,154.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-03 00:00:00,260.75,374.25,0.7333333333333333,65.3,35.175,23.5,11.65,1.55,10.325,12.425,85.25,0.35,156.5,7.0,-0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-03 01:00:00,254.0,370.25,0.3,65.175,34.875,25.1,9.275,1.4875,10.2,12.325,87.75,0.45,165.5,7.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-03 02:00:00,210.0,324.0,1.1,63.9,34.9,26.8,4.5,1.4,11.225000000000001,12.5,88.0,0.525,149.5,7.25,0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-03 03:00:00,182.5,271.25,1.075,64.8,35.325,28.75,6.075,1.3375,11.825,12.4,90.75,0.575,159.0,7.25,0.0325,28.6692,77.1285,Punjabi_Bagh
2024-01-03 04:00:00,169.0,238.75,0.725,64.65,34.975,29.025,3.5,1.3225,12.5,12.525,91.0,0.5249999999999999,171.75,7.75,0.0325,28.6692,77.1285,Punjabi_Bagh
2024-01-03 05:00:00,162.25,241.0,0.44999999999999996,64.1,34.475,26.4,3.825,1.365,11.625,12.649999999999999,91.0,0.65,146.75,7.25,0.0375,28.6692,77.1285,Punjabi_Bagh
2024-01-03 06:00:00,167.25,250.25,0.8,63.45,34.4,25.625,4.133333333333334,1.2925,10.275,12.6,91.0,0.325,160.75,8.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-03 07:00:00,161.5,246.5,1.25,63.15,34.625,25.424999999999997,3.9250000000000003,1.3050000000000002,10.05,12.725,91.0,0.3,159.75,8.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-03 08:00:00,164.5,239.5,0.8,64.6,34.975,22.35,3.5500000000000003,1.2925,8.65,12.9,88.75,0.325,170.75,14.75,-0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-03 09:00:00,180.5,264.25,0.9,65.8,35.7,23.375,2.8000000000000003,1.3375,8.875,13.075,86.25,0.325,130.0,24.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-03 10:00:00,195.5,285.5,0.95,67.3,36.6,24.275,5.55,1.4175,8.925,13.5,83.5,0.35,168.5,35.75,-0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-03 11:00:00,227.0,311.25,0.7,69.45,37.55,24.450000000000003,10.166666666666666,1.525,9.625,14.025,78.75,0.375,138.5,52.5,-0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-03 12:00:00,256.0,342.0,,,,,11.5,1.6749999999999998,12.675,14.45,75.75,0.775,116.5,79.5,0.095,28.6692,77.1285,Punjabi_Bagh
2024-01-03 13:00:00,263.5,357.25,,,,,11.0,1.81,9.575,15.1,72.0,1.0,119.5,115.5,0.05500000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-03 14:00:00,260.25,366.25,11.15,71.55,47.1,66.0,4.4,1.78,10.5,15.6,68.25,0.9500000000000001,117.25,93.5,0.0725,28.6692,77.1285,Punjabi_Bagh
2024-01-03 15:00:00,243.66666666666666,335.75,8.875,69.525,44.2,53.55,4.625,1.635,10.5,15.45,68.5,0.875,138.0,57.0,0.057499999999999996,28.6692,77.1285,Punjabi_Bagh
2024-01-03 16:00:00,251.5,327.75,6.575,61.825,38.2,37.325,3.2,1.4825,14.55,15.1,71.25,0.9,129.75,28.0,0.0775,28.6692,77.1285,Punjabi_Bagh
2024-01-03 17:00:00,242.75,322.25,8.575,66.825,42.525000000000006,31.275,3.0,1.49,12.125,14.425,76.5,0.45,159.25,9.75,-0.0175,28.6692,77.1285,Punjabi_Bagh
2024-01-03 18:00:00,273.25,348.0,16.125,72.675,51.8,31.15,2.75,1.635,11.375,13.925,80.5,0.325,197.75,7.0,-0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-03 19:00:00,298.75,375.0,23.75,72.875,58.05,31.900000000000002,3.275,1.8125,10.45,13.55,82.75,0.3,208.0,7.0,-0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-03 20:00:00,304.25,406.25,37.35,70.425,67.825,34.025,1.55,2.0825,9.4,13.375,84.0,0.3,200.5,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-03 21:00:00,287.25,365.0,49.5,68.35,76.625,29.15,2.1,2.1625,9.15,13.175,85.5,0.3,200.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-03 22:00:00,306.5,393.75,56.575,67.075,81.675,27.625,2.65,2.2925,8.925,13.55,85.25,0.3,212.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-03 23:00:00,357.5,474.75,53.15,65.25,77.95,28.05,3.3333333333333335,2.3266666666666667,8.675,13.35,85.75,0.375,221.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-04 00:00:00,335.75,453.5,43.425,64.075,69.375,26.174999999999997,6.525,1.4375,9.0,13.125,86.75,0.75,194.25,7.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-04 01:00:00,294.25,406.0,36.35,64.675,63.95,32.2,7.875,1.24,10.9,12.875,88.0,0.375,211.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-04 02:00:00,234.5,300.25,27.7,63.0,56.1,34.6,7.4,0.96,10.475,13.05,86.5,0.475,196.75,7.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-04 03:00:00,212.0,265.5,23.75,62.75,52.7,37.875,6.275,0.9075,9.35,13.2,85.0,0.65,181.5,7.0,0.015,28.6692,77.1285,Punjabi_Bagh
2024-01-04 04:00:00,213.25,256.75,21.7,60.1,49.6,35.3,5.275,0.755,8.975,13.075,85.0,0.45,194.25,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-04 05:00:00,169.25,210.25,21.15,58.775,48.475,27.875,5.35,0.69,8.525,13.225,85.0,0.325,210.0,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-04 06:00:00,192.0,251.5,21.650000000000002,59.05,49.0,26.15,5.325,0.6575,8.7,13.525,84.75,0.675,213.75,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-04 07:00:00,211.5,281.5,22.625,59.2,49.900000000000006,25.85,5.775,0.67,9.0,13.625,84.75,1.225,213.0,8.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-04 08:00:00,245.5,326.75,24.675,59.225,51.55,24.75,7.725,0.6775,8.825,14.15,85.0,0.9,195.5,12.5,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-04 09:00:00,285.0,406.0,29.55,60.65,56.275,28.55,7.825,0.7925,9.575,13.649999999999999,84.25,0.525,195.75,21.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-04 10:00:00,309.25,453.0,34.9,62.575,61.65,30.25,6.625,0.9199999999999999,10.85,13.725,83.25,0.725,151.5,30.0,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-04 11:00:00,337.75,490.0,37.7,65.225,65.35,31.225,7.125,1.025,10.025,14.05,80.5,0.9,158.5,35.75,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-04 12:00:00,318.75,449.25,37.55,64.975,65.05,33.575,5.35,1.1025,8.5,14.075,80.0,1.025,170.25,36.75,0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-04 13:00:00,251.0,362.0,35.975,62.175000000000004,62.325,28.225,5.425,1.1675,9.325,13.9,81.5,0.85,183.25,27.25,0.015,28.6692,77.1285,Punjabi_Bagh
2024-01-04 14:00:00,242.25,337.5,35.875,60.85,61.5,26.55,5.4,1.15,9.275,13.875,83.0,0.675,195.75,25.0,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-04 15:00:00,259.5,365.25,36.275,61.15,62.025000000000006,27.1,6.6,1.1775,9.25,14.1,82.75,0.925,156.75,32.5,0.03,28.6692,77.1285,Punjabi_Bagh
2024-01-04 16:00:00,276.75,386.75,35.9,63.025,62.7,26.075,6.875,1.1824999999999999,9.175,14.025,83.5,0.725,177.5,16.0,0.024999999999999998,28.6692,77.1285,Punjabi_Bagh
2024-01-04 17:00:00,256.0,344.5,33.5,63.875,61.2,29.525,6.175,1.1549999999999998,9.4,13.925,84.75,0.55,202.0,8.5,0.0125,28.6692,77.1285,Punjabi_Bagh
2024-01-04 18:00:00,240.5,325.5,33.35,63.825,61.05,30.025,5.4,1.2349999999999999,9.775,13.850000000000001,86.0,0.675,208.75,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-04 19:00:00,240.75,321.5,33.825,63.075,61.0,29.875,5.875,1.2175,9.125,13.9,85.25,0.6000000000000001,187.25,7.5,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-04 20:00:00,239.25,327.75,35.550000000000004,62.45,62.125,33.225,5.0,1.2650000000000001,8.55,13.9,85.0,0.45,200.25,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-04 21:00:00,219.75,309.0,37.075,61.55,62.9,29.925,3.9000000000000004,1.2675,8.8,13.825000000000001,85.25,0.425,208.0,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-04 22:00:00,220.25,290.5,36.35,60.7,61.85,26.8,4.3,1.2149999999999999,8.625,13.8,86.0,0.325,200.0,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-04 23:00:00,208.5,289.25,33.95,59.325,59.15,25.925,4.3999999999999995,1.16,8.399999999999999,13.8,86.5,0.3,208.25,8.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-05 00:00:00,203.0,310.25,31.275,59.55,57.125,25.25,4.35,1.3825,9.05,13.875,88.0,0.3,215.25,7.75,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-05 01:00:00,230.75,355.5,29.8,59.675,55.925,31.0,4.574999999999999,1.4075,10.1,13.9,90.75,0.425,221.25,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 02:00:00,191.0,310.5,28.2,60.0,54.9,32.9,3.8,1.31,10.925,13.9,91.0,0.5,214.25,8.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-05 03:00:00,199.25,311.0,28.25,59.075,54.4,36.625,3.325,1.295,9.825,13.9,91.0,0.3,216.75,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 04:00:00,178.0,267.0,27.0,58.55,53.075,34.75,1.6500000000000001,1.22,9.0,13.850000000000001,91.0,0.35,218.0,8.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-05 05:00:00,120.25,173.25,24.25,58.725,50.975,28.25,0.85,1.215,8.3,13.8,91.0,0.35,211.25,8.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-05 06:00:00,121.75,188.25,23.05,59.175,50.15,25.95,1.475,1.17,8.8,13.8,91.0,0.3,219.25,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 07:00:00,138.0,219.0,23.625,59.625,50.925,26.075000000000003,1.65,1.275,8.774999999999999,13.875,91.0,0.3,218.0,8.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 08:00:00,159.5,251.5,23.6,60.325,51.275000000000006,25.175,4.0,1.2125,8.075,14.0,91.0,0.35,205.0,13.5,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 09:00:00,180.75,302.0,24.775,61.2,52.7,28.85,2.4,1.24,8.7,14.225,90.5,0.3,200.75,16.5,-0.0175,28.6692,77.1285,Punjabi_Bagh
2024-01-05 10:00:00,189.75,316.0,29.575,61.4,56.7,30.075,2.8,1.2575,8.925,14.375,87.75,0.35,207.5,23.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 11:00:00,206.75,307.0,32.025,61.775,58.875,30.15,1.825,1.3825,8.275,14.7,85.0,0.3,176.25,33.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 12:00:00,231.5,360.0,40.025,62.375,65.725,32.3,0.975,1.555,9.15,14.725,84.0,0.45,168.0,21.25,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-05 13:00:00,261.75,428.5,46.375,63.275,71.4,28.05,1.0499999999999998,1.6425,9.05,14.649999999999999,85.0,0.375,196.0,12.5,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 14:00:00,288.25,472.0,47.925,64.4,73.2,27.05,2.025,1.7525,9.4,14.675,85.5,0.475,153.0,21.25,0.03,28.6692,77.1285,Punjabi_Bagh
2024-01-05 15:00:00,277.75,414.75,46.5,64.225,71.975,27.325,1.325,1.6775,9.4,14.75,84.5,0.55,176.0,16.25,0.0475,28.6692,77.1285,Punjabi_Bagh
2024-01-05 16:00:00,222.0,334.0,42.1,64.55,68.55,25.975,2.4499999999999997,1.605,8.45,14.7,85.0,0.8,159.25,13.5,0.08,28.6692,77.1285,Punjabi_Bagh
2024-01-05 17:00:00,229.5,341.5,39.2,65.3,66.6,29.625,1.8499999999999999,1.5750000000000002,8.95,14.649999999999999,85.0,0.525,208.5,8.25,0.0225,28.6692,77.1285,Punjabi_Bagh
2024-01-05 18:00:00,210.0,283.5,38.05,65.125,65.525,31.125,2.525,1.5575,9.8,14.55,85.0,0.675,168.75,7.25,0.055,28.6692,77.1285,Punjabi_Bagh
2024-01-05 19:00:00,213.5,303.5,39.900000000000006,64.725,66.875,31.325000000000003,4.95,1.5750000000000002,9.125,14.475,85.0,0.65,148.75,7.0,0.055,28.6692,77.1285,Punjabi_Bagh
2024-01-05 20:00:00,185.75,260.0,39.075,62.925,65.25,32.95,1.825,1.545,9.1,14.275,86.0,0.42500000000000004,181.25,7.25,0.0325,28.6692,77.1285,Punjabi_Bagh
2024-01-05 21:00:00,157.0,212.5,36.8,63.575,63.75,28.05,1.475,1.5425,9.025,14.174999999999999,86.0,0.4,157.25,7.25,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-05 22:00:00,166.25,222.75,34.1,62.4,60.925,25.95,1.7999999999999998,1.4625,9.025,14.025,86.0,0.35,193.0,7.25,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-05 23:00:00,144.75,187.25,30.425,62.05,57.75,26.125,1.4333333333333333,1.3333333333333333,9.325,13.9,86.0,0.3,209.0,7.5,0.005,28.6692,77.1285,Punjabi_Bagh
2024-01-06 00:00:00,135.0,174.75,26.6,62.725,55.0,24.775,3.35,1.405,8.175,13.850000000000001,87.0,0.3,198.0,7.5,0.01,28.6692,77.1285,Punjabi_Bagh
2024-01-06 01:00:00,139.0,195.5,23.45,62.05,52.125,31.0,4.3,1.3675,9.6,13.725,86.75,0.42500000000000004,182.5,7.25,0.035,28.6692,77.1285,Punjabi_Bagh
2024-01-06 02:00:00,123.25,159.75,21.2,61.9,50.2,33.4,3.4,1.21,8.625,13.6,85.0,0.325,172.25,7.0,0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-06 03:00:00,122.75,155.0,20.6,62.0,49.7,35.45,3.5,1.2,9.4,13.575,84.0,0.425,162.25,7.0,0.05,28.6692,77.1285,Punjabi_Bagh
2024-01-06 04:00:00,122.5,142.5,20.375,60.025,48.5,33.075,2.25,1.135,8.825,13.375,84.0,0.55,158.75,7.0,0.055,28.6692,77.1285,Punjabi_Bagh
2024-01-06 05:00:00,111.25,128.25,20.825000000000003,58.225,47.875,26.975,1.925,1.15,8.5,13.3,85.0,0.625,157.75,7.0,0.0475,28.6692,77.1285,Punjabi_Bagh
2024-01-06 06:00:00,132.5,182.5,22.549999999999997,58.425,49.45,25.45,1.325,1.205,8.225,13.275,85.25,0.45,146.5,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2024-01-06 07:00:00,149.5,214.75,26.0,58.55,52.325,25.2,1.8499999999999999,1.26,8.25,13.05,86.0,0.35,185.0,10.75,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-06 08:00:00,160.5,222.75,27.975,59.525,54.4,24.15,2.375,1.315,8.25,12.35,85.25,0.325,174.5,26.0,0.0,28.6692,77.1285,Punjabi_Bagh
2024-01-06 09:00:00,186.25,267.0,29.7,62.0,57.075,27.825,3.575,1.3250000000000002,8.35,12.15,81.25,0.575,136.5,49.75,0.025,28.6692,77.1285,Punjabi_Bagh
2024-01-06 10:00:00,182.5,274.25,30.225,62.425,57.775000000000006,28.75,2.875,1.375,8.375,12.525,79.0,0.65,139.75,48.25,0.04,28.6692,77.1285,Punjabi_Bagh
2024-01-06 11:00:00,209.5,314.0,31.825,64.15,60.0,29.175,1.9,1.4449999999999998,9.1,12.8,77.0,0.75,129.0,54.75,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-06 12:00:00,247.25,365.0,33.95,65.225,62.275,30.25,0.45,1.5225,9.5,13.075,74.5,0.44999999999999996,140.0,67.25,0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-06 13:00:00,245.75,366.75,32.2,67.45,62.05,26.5,0.4,1.5475,9.275,13.525,70.75,0.525,156.75,66.5,0.02,28.6692,77.1285,Punjabi_Bagh
2024-01-06 14:00:00,263.75,393.5,28.7,70.625,60.9,25.6,0.30000000000000004,1.545,9.525,14.0,66.5,0.475,162.0,69.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2024-01-06 15:00:00,257.75,381.5,27.125,74.375,61.6,25.8,0.525,1.6075,8.475,14.3,64.5,0.45,161.75,47.5,-0.015000000000000001,28.6692,77.1285,Punjabi_Bagh
2024-01-06 16:00:00,267.25,411.25,25.625,78.25,62.475,25.8,2.25,1.68,7.85,13.625,69.75,0.625,161.0,22.25,0.0175,28.6692,77.1285,Punjabi_Bagh
2024-01-06 17:00:00,279.75,441.25,24.15,79.375,61.875,28.875,2.25,1.67,8.125,12.975,73.5,0.6,174.5,9.75,0.04,28.6692,77.1285,Punjabi_Bagh
2024-01-06 18:00:00,246.0,370.75,24.0,77.325,60.6,29.15,1.475,1.6925,8.125,12.7,74.0,0.6749999999999999,166.5,7.0,0.065,28.6692,77.1285,Punjabi_Bagh
2024-01-06 19:00:00,225.75,323.75,24.525,74.9,59.775,29.275,2.05,1.6749999999999998,8.675,12.45,74.75,0.475,184.25,7.0,0.0225,28.6692,77.1285,Punjabi_Bagh
