timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,Benzene (ug/m3),Toluene (ug/m3),AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),latitude,longitude,station
2024-01-01 00:00:00,160.75,262.25,25.125,44.8,44.225,19.6,3.825,1.5925,20.175,2.1750000000000003,5.975,11.5,80.25,0.3,53.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 01:00:00,170.5,254.0,22.1,49.275,44.2,18.275,3.925,1.5125,19.225,2.125,7.25,11.425,80.0,0.3,56.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 02:00:00,172.5,243.25,13.674999999999999,45.2,35.15,24.9,2.675,1.5975,17.725,2.05,5.825,11.350000000000001,80.0,0.3,46.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 03:00:00,170.0,217.75,15.425,40.05,33.825,21.675,1.0,1.5025,15.55,2.1,5.8,11.4,80.0,0.3,28.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 04:00:00,183.0,241.5,12.774999999999999,39.15,31.175,19.775,1.0,1.48,15.475,2.25,4.4,11.3,80.0,0.3,69.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 05:00:00,173.25,254.75,55.375,51.55,72.6,16.424999999999997,0.5,1.56,14.975,2.275,4.875,11.225,80.0,0.325,34.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 06:00:00,162.25,265.5,51.2,38.95,62.35,13.45,2.0999999999999996,1.4175,15.25,2.075,4.75,11.125,80.5,0.525,80.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 07:00:00,162.5,278.25,51.025,42.675,64.225,13.675,1.8666666666666665,1.3725,15.375,1.9249999999999998,3.65,11.0,80.25,0.375,31.5,25.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 08:00:00,160.0,286.25,49.8,42.825,63.325,14.475,3.15,1.4925,15.1,1.95,4.725,10.975,80.0,0.65,68.0,127.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 09:00:00,162.25,364.75,57.7,51.3,74.225,16.875,0.675,1.505,15.45,2.0,3.7,11.1,78.5,0.425,36.5,298.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 10:00:00,174.25,562.75,37.900000000000006,45.9,55.25,24.674999999999997,0.7999999999999999,1.69,16.125,2.125,3.525,11.55,75.25,0.675,41.75,346.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 11:00:00,168.0,250.25,55.55,59.225,76.67500000000001,20.45,1.075,1.75,16.375,2.2,4.775,12.625,69.5,0.44999999999999996,61.5,361.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 12:00:00,189.75,286.75,23.075,60.35,50.875,18.45,1.0666666666666667,1.8125,20.175,2.45,5.675,13.5,64.75,0.425,91.75,370.25,741.75,28.6492,77.2918,Anand_Vihar
2024-01-01 13:00:00,214.0,322.25,51.0,82.825,85.55,17.575,3.1666666666666665,1.8875000000000002,23.35,2.7,7.425,14.325,61.5,0.3,62.0,365.75,741.0,28.6492,77.2918,Anand_Vihar
2024-01-01 14:00:00,227.5,364.75,47.875,83.525,83.67500000000001,14.525,4.7,1.875,22.6,3.1,9.375,14.05,62.5,0.6,100.0,358.5,741.75,28.6492,77.2918,Anand_Vihar
2024-01-01 15:00:00,222.25,399.5,41.925,69.075,70.65,13.125,4.225,1.5675,22.675,2.925,10.875,13.425,65.75,0.75,98.0,345.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 16:00:00,192.75,364.75,33.125,67.175,62.64999999999999,13.075,3.233333333333334,1.505,19.725,2.4,21.05,12.6,70.25,0.525,86.5,280.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 17:00:00,193.25,339.75,56.1,57.1,75.95,20.3,18.65,1.6425,15.875,2.175,17.975,11.85,74.5,0.4,65.25,47.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 18:00:00,196.75,317.5,54.75,56.85,74.725,25.225,20.85,1.65,14.825,2.35,14.175,11.5,76.0,0.4,72.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 19:00:00,206.5,323.0,37.15,59.375,61.775,22.025,21.2,1.61,14.875,2.25,11.725000000000001,11.175,77.0,0.325,68.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 20:00:00,251.25,400.0,39.2,66.15,67.0,20.225,22.05,1.5825,14.5,2.175,8.6,11.0,78.75,0.325,30.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 21:00:00,296.3333333333333,487.0,31.033333333333335,70.73333333333333,62.800000000000004,18.96666666666667,27.2,1.63,14.433333333333332,2.566666666666667,7.866666666666667,11.066666666666668,79.0,0.3,26.666666666666668,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 22:00:00,311.25,542.0,36.5,66.85,65.175,15.25,30.625,1.6075,14.425,2.625,10.175,11.2,77.5,0.3,53.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-01 23:00:00,324.0,542.0,32.86666666666667,66.10000000000001,61.833333333333336,15.166666666666666,34.06666666666666,1.5833333333333333,14.333333333333334,2.766666666666667,12.533333333333333,11.199999999999998,76.66666666666667,0.3,79.66666666666667,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 00:00:00,299.75,473.75,12.1,63.125,43.675,19.375,15.65,1.4925,14.6,2.4,11.875,10.95,76.0,0.325,89.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 01:00:00,285.0,423.0,11.225,64.225,43.25,19.825,19.05,1.4,14.65,2.225,9.05,10.775,76.25,0.3,105.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 02:00:00,275.75,398.5,10.525,54.15,37.35,27.5,12.675,1.4675,14.725,2.2,6.675,10.6,77.0,0.4,68.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 03:00:00,259.75,337.25,11.95,50.025,36.400000000000006,24.375,3.85,1.4625,14.825,1.875,4.975,10.6,77.0,0.3,48.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 04:00:00,245.25,327.75,13.7,42.7,33.85,23.075,3.275,1.55,14.575,1.75,4.85,10.6,76.75,0.3,63.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 05:00:00,243.25,338.5,35.125,43.3,51.6,19.75,2.3,1.5150000000000001,14.725,1.525,5.050000000000001,10.4,77.0,0.4,78.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 06:00:00,189.75,292.25,48.175,47.8,64.525,10.975,3.8000000000000003,1.53,14.95,1.525,5.1,10.325000000000001,77.0,0.375,73.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 07:00:00,150.5,249.75,29.075,35.675,42.675,15.025,2.1,1.54,15.575000000000001,1.45,4.35,10.275,76.5,0.625,68.0,48.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 08:00:00,117.0,205.5,32.975,34.275,45.074999999999996,14.725000000000001,0.55,1.5475,16.599999999999998,1.35,3.575,10.45,75.5,0.55,67.0,232.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 09:00:00,120.75,219.75,30.825,39.2,45.875,16.825,2.4,1.6325,17.15,1.6,4.45,10.8,73.5,0.725,55.5,342.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 10:00:00,126.75,227.5,22.1,45.65,42.25,24.075,1.65,1.6975,18.175,1.725,4.425,11.525,69.25,1.25,46.0,373.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 11:00:00,140.5,252.25,19.95,47.55,41.5,23.175,10.200000000000001,1.745,20.75,1.725,5.9,12.95,62.25,1.075,56.25,378.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 12:00:00,150.0,274.0,20.225,60.65,48.75,19.525,53.925,1.7575,26.4,1.6,7.025,13.7,59.0,0.9500000000000001,59.0,378.0,741.5,28.6492,77.2918,Anand_Vihar
2024-01-02 13:00:00,156.0,268.25,31.725,55.725,55.449999999999996,19.5,38.55,1.6624999999999999,28.6,1.825,6.925,14.025,57.75,1.125,62.0,374.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 14:00:00,153.5,279.75,28.525,63.8,57.05,13.675,34.625,1.5275,29.15,1.9,6.975,14.325,56.25,1.0,50.0,365.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 15:00:00,138.25,273.25,28.9,67.625,59.35,15.100000000000001,20.275,1.4125,28.925,1.575,5.6499999999999995,13.9,57.5,0.625,51.75,351.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 16:00:00,118.25,243.25,36.325,72.8,68.25,20.775,21.925,1.4575,24.5,1.375,4.5,13.25,60.75,0.35,27.75,282.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 17:00:00,139.25,281.25,108.425,106.225,144.75,16.0,20.425,1.9375,15.975000000000001,1.65,7.175,12.4,66.5,0.3,3.25,55.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 18:00:00,191.0,387.5,214.9,136.225,247.175,20.375,37.45,2.775,14.625,2.925,18.55,11.425,73.25,0.3,5.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 19:00:00,252.5,506.0,154.875,114.375,186.725,20.6,40.525,3.0775,14.325,4.175,24.35,11.15,76.75,0.3,5.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 20:00:00,263.75,440.0,48.099999999999994,82.32499999999999,82.9,19.5,37.025,2.2775,14.375,4.325,26.5,11.325,77.75,0.325,43.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 21:00:00,232.0,352.25,66.475,66.4,89.375,18.8,31.125,2.1375,14.275,3.3499999999999996,18.825,10.75,81.5,0.35,44.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 22:00:00,233.75,354.75,58.550000000000004,54.225,76.425,21.55,29.625,2.0075000000000003,14.3,3.3249999999999997,12.15,10.325,84.0,0.375,65.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-02 23:00:00,219.5,336.5,40.325,53.975,61.45,21.925,16.8,1.9024999999999999,14.75,3.4,7.5,10.1,85.75,0.425,63.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 00:00:00,202.25,303.75,18.475,49.974999999999994,41.575,23.575,7.375,1.6475,14.45,3.05,5.95,9.775,87.0,0.3,15.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 01:00:00,163.25,254.75,14.425,48.0,37.25,23.95,10.775,1.56,14.625,2.975,6.425,9.825,88.25,0.325,49.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 02:00:00,166.75,252.75,12.75,45.175,34.325,32.9,8.733333333333333,1.625,15.4,2.975,8.125,10.025,88.0,0.5,69.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 03:00:00,184.0,248.75,9.725,37.45,27.85,28.825,,1.5375,15.25,2.775,7.375,9.875,89.25,0.5499999999999999,40.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 04:00:00,179.75,244.5,13.825,32.35,28.425,27.95,,1.59,15.675,2.725,4.75,9.925,90.0,0.4,33.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 05:00:00,163.0,229.75,33.375,42.25,49.575,23.9,,1.5875000000000001,14.7,2.6,4.125,9.925,90.0,0.575,45.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 06:00:00,141.75,206.0,43.075,41.5,57.075,21.325,,1.6175000000000002,14.775,2.275,3.775,9.775,91.0,0.625,46.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 07:00:00,114.66666666666667,178.66666666666666,52.63333333333333,44.43333333333334,66.23333333333333,23.666666666666668,,1.8933333333333333,15.733333333333334,1.9666666666666668,3.5,9.8,91.0,0.5666666666666668,32.333333333333336,19.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 08:00:00,121.75,199.0,54.800000000000004,49.675,70.94999999999999,26.875,,1.7475,17.35,2.05,4.300000000000001,9.825000000000001,91.0,0.625,37.75,100.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 09:00:00,145.25,234.5,51.625,62.6,75.125,29.275,,1.83,16.275,2.1500000000000004,14.5,10.075,89.5,0.525,39.25,254.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 10:00:00,179.0,275.0,65.4,74.775,93.02499999999999,31.125,,2.03,15.8,2.3,12.375,10.65,86.5,0.3,40.75,327.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 11:00:00,239.75,342.5,74.4,79.6,102.775,29.55,2.5,2.425,18.25,2.275,13.225000000000001,11.125,83.0,0.525,36.5,334.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 12:00:00,290.0,417.0,55.725,76.5,86.0,27.674999999999997,23.3,2.415,16.55,3.05,13.5,11.6,79.25,1.1,55.0,358.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 13:00:00,299.25,436.5,76.55,86.175,108.025,25.55,20.5,2.225,16.45,3.2,13.6,12.1,75.75,0.925,77.5,361.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 14:00:00,297.75,433.25,75.575,96.425,112.825,20.6,18.625,2.365,15.975,3.5,13.85,12.649999999999999,72.5,1.1,66.5,361.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 15:00:00,288.75,428.5,63.525000000000006,93.8,101.55,27.5,16.95,2.2575,16.825,3.525,15.65,12.45,73.5,0.8,72.0,344.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 16:00:00,280.5,406.25,65.8,88.6,100.675,24.2,18.725,2.1350000000000002,15.75,3.4,14.75,12.05,76.0,0.4,41.0,236.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 17:00:00,281.5,419.0,67.575,85.75,100.5,23.225,18.175,2.36,15.075,3.525,16.200000000000003,11.525,79.5,0.3,32.5,51.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 18:00:00,294.5,427.75,87.25,89.325,118.42500000000001,24.425,17.8,2.6675,14.375,3.725,13.524999999999999,11.149999999999999,82.25,0.3,12.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 19:00:00,304.5,446.25,74.425,89.525,108.3,26.0,16.775,2.6525,14.55,4.0249999999999995,12.975,10.875,84.0,0.3,11.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 20:00:00,386.25,531.25,107.30000000000001,99.275,140.05,28.925,19.375,3.02,15.024999999999999,5.1,17.975,10.8,85.75,0.3,12.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 21:00:00,438.5,606.75,182.125,105.525,204.25,16.1,19.125,3.13,14.825,6.725,22.325000000000003,10.75,86.0,0.3,13.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 22:00:00,402.5,578.5,189.125,95.17500000000001,204.375,18.375,19.5,3.1025,14.225,6.574999999999999,23.325,10.775,86.0,0.3,13.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-03 23:00:00,371.0,550.0,213.26666666666665,90.2,221.39999999999998,19.599999999999998,19.900000000000002,2.99,14.366666666666667,6.066666666666666,23.166666666666668,10.566666666666666,86.66666666666667,0.3,13.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 00:00:00,315.25,464.25,155.0,84.875,171.15,23.65,12.975000000000001,2.5949999999999998,13.975,4.975,18.375,10.875,86.5,0.3,64.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 01:00:00,294.25,459.0,82.95,71.175,105.25,24.45,10.5,1.9224999999999999,14.25,4.225,20.325,11.025,85.0,0.3,113.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 02:00:00,294.75,437.0,24.35,54.25,48.625,26.425,8.225,0.9675,14.05,4.15,26.4,10.775,84.75,0.3,139.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 03:00:00,263.25,376.75,13.85,45.475,35.45,28.05,9.625,0.7075,14.375,2.8,15.125,10.850000000000001,83.5,0.3,116.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 04:00:00,214.5,298.5,23.799999999999997,42.675,42.05,25.625,6.7,0.66,15.425,2.175,11.075,10.75,83.0,0.3,92.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 05:00:00,183.75,263.75,58.55,53.8,76.2,27.425,7.2,0.7825,14.5,1.725,9.05,10.825000000000001,82.75,0.3,43.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 06:00:00,191.75,304.0,110.35000000000001,64.525,123.9,27.95,12.05,1.085,13.975,1.825,8.15,11.0,82.0,0.3,86.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 07:00:00,215.25,351.0,147.45000000000002,74.625,159.625,27.9,9.25,1.37,13.95,2.05,7.625,11.2,81.5,0.3,92.75,21.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 08:00:00,237.75,405.25,151.95,80.925,166.55,25.7,10.45,1.4075,14.125,2.425,8.075,11.45,80.25,0.3,75.75,93.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 09:00:00,255.5,515.75,113.42500000000001,82.025,135.875,29.525,11.65,1.3475000000000001,14.1,2.875,9.775,11.675,78.25,0.325,100.25,302.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 10:00:00,274.75,496.75,133.0,97.5,160.05,29.625,11.5,1.2725,14.425,2.775,12.65,12.35,75.0,0.3,99.0,344.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 11:00:00,279.75,509.0,89.0,88.275,119.45,34.425,8.225,1.255,14.725,2.9,12.975,12.55,74.25,0.375,138.0,346.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 12:00:00,296.25,524.75,76.85,83.275,106.7,43.224999999999994,11.35,1.3475,15.149999999999999,3.1,13.2,12.3,75.25,0.325,130.25,329.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 13:00:00,348.25,582.25,119.7,111.375,156.775,46.5,12.625,3.68,15.425,3.875,19.875,12.225,76.25,0.3,118.75,298.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 14:00:00,465.75,670.5,116.025,81.9,137.8,38.425,11.85,2.67,13.85,3.75,24.25,12.1,77.0,0.35,139.0,326.0,741.75,28.6492,77.2918,Anand_Vihar
2024-01-04 15:00:00,318.25,502.5,97.275,72.625,117.75,42.35,10.45,2.3225,14.3,3.325,22.3,12.174999999999999,77.5,0.4,94.25,296.5,741.5,28.6492,77.2918,Anand_Vihar
2024-01-04 16:00:00,277.5,443.5,94.32499999999999,69.85,113.82499999999999,42.85,9.1,2.355,14.525,3.125,23.675,12.05,78.5,0.325,77.5,209.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 17:00:00,263.75,416.25,94.025,70.325,113.825,44.65,8.600000000000001,2.4825,13.85,3.55,25.325000000000003,11.6,82.0,0.35,96.75,38.75,741.75,28.6492,77.2918,Anand_Vihar
2024-01-04 18:00:00,273.0,426.25,104.925,71.925,123.675,39.475,10.575,2.4775,14.375,3.3,24.875,11.525,83.0,0.3,123.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 19:00:00,278.25,443.75,95.69999999999999,73.85,117.025,39.0,10.55,2.4625000000000004,14.25,3.575,29.5,11.525,84.0,0.35,114.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 20:00:00,274.25,422.75,72.85,58.325,90.225,41.0,9.5,2.2725,14.375,3.5,27.75,11.425,84.75,0.35,118.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 21:00:00,251.25,384.0,88.975,60.2,104.275,42.95,10.700000000000001,2.5175,14.3,3.55,21.175,11.575,85.0,0.3,66.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 22:00:00,270.25,409.0,60.975,60.525,81.775,41.5,9.9,2.385,14.425,3.375,26.525,11.625,85.0,0.3,54.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-04 23:00:00,240.25,362.75,58.875,51.400000000000006,75.15,43.9,8.700000000000001,2.2075,14.350000000000001,3.075,18.9,11.6,85.25,0.3,17.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 00:00:00,230.0,353.5,39.675,48.375,57.95,42.1,8.05,2.175,14.125,2.875,16.875,11.575,86.25,0.3,8.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 01:00:00,233.25,366.25,44.3,52.425000000000004,63.825,45.199999999999996,9.5,2.2175000000000002,14.275,2.9,17.125,11.575,87.0,0.3,26.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 02:00:00,221.25,349.0,25.925,51.35,48.35,45.65,8.925,1.9325,15.1,2.975,15.600000000000001,11.575,87.0,0.3,94.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 03:00:00,172.25,257.75,4.449999999999999,34.025,21.7,48.4,8.75,1.67,17.2,2.275,8.9,11.55,87.0,0.3,119.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 04:00:00,140.75,200.5,25.975,39.4,42.15,46.5,8.25,1.6949999999999998,15.875,1.775,6.1,11.5,88.0,0.3,55.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 05:00:00,142.0,205.25,74.95,53.5,89.3,42.75,9.525,1.9500000000000002,14.975,1.825,4.7749999999999995,11.5,88.0,0.3,35.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 06:00:00,136.75,215.75,71.525,54.925000000000004,87.15,46.05,10.475,1.9275,14.925,1.7,4.225,11.525,88.0,0.3,47.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 07:00:00,132.25,220.0,89.55,62.725,106.225,41.35,9.925,2.1475,14.675,1.8,4.45,11.649999999999999,87.5,0.3,59.5,22.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 08:00:00,142.75,236.75,74.225,54.85,89.47500000000001,41.575,9.075,2.0025,14.275,1.9,5.525,11.75,87.0,0.3,34.25,86.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 09:00:00,163.25,281.75,51.7,53.125,70.3,38.8,8.775,2.135,14.475,1.95,7.15,11.9,86.25,0.3,23.75,177.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 10:00:00,194.5,324.25,89.875,78.9,115.025,36.225,11.375,2.3275,14.6,2.275,7.625,12.25,85.0,0.3,34.75,287.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 11:00:00,219.0,355.5,41.675,71.55,71.9,40.95,10.525,2.27,15.675,2.1500000000000004,13.225,12.6,82.0,0.39999999999999997,27.25,300.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 12:00:00,279.0,451.75,108.725,80.35,131.1,40.425,14.100000000000001,2.7075,23.55,2.725,23.125,12.674999999999999,82.5,0.3,27.25,231.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 13:00:00,339.5,582.5,122.64999999999999,72.275,138.175,40.775,15.15,2.88,17.525,2.975,25.6,12.7,82.25,0.3,51.75,172.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 14:00:00,353.25,591.5,121.55,68.775,135.15,40.025,13.625,2.8125,14.5,4.5,21.625,12.6,83.0,0.4,38.0,187.25,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 15:00:00,313.75,512.0,108.275,61.175,120.55,41.7,13.175,2.4875,14.525,4.3,26.725,12.649999999999999,82.5,0.325,25.75,215.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 16:00:00,247.5,415.0,99.425,68.025,117.125,40.725,17.25,2.4074999999999998,14.5,3.55,22.5,12.649999999999999,82.0,0.3,55.5,129.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 17:00:00,240.75,378.25,63.25,62.075,84.4,44.075,12.9,2.2175000000000002,14.475,3.65,23.35,12.4,83.0,0.3,122.25,29.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 18:00:00,216.0,325.5,55.4,59.275,76.55,42.025,13.8,2.175,14.65,3.25,22.175,12.275,83.25,0.3,123.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 19:00:00,208.75,300.0,46.4,56.975,67.95,43.65,13.475,2.105,14.575,2.95,18.175,12.149999999999999,83.0,0.4,87.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 20:00:00,190.25,278.75,63.075,57.099999999999994,81.575,46.2,13.0,2.23,14.575,2.85,16.0,12.0,83.0,0.3,43.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 21:00:00,220.5,327.75,64.875,57.575,83.325,42.25,12.025,2.35,14.275,3.225,13.5,11.825000000000001,84.0,0.4,31.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 22:00:00,270.75,409.75,52.8,57.6,73.55,41.9,10.149999999999999,2.1574999999999998,14.275,3.175,7.925,11.725,84.5,0.325,34.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-05 23:00:00,230.75,364.5,44.425000000000004,62.8,69.525,41.125,11.1,1.935,14.325,2.525,5.575,11.6,85.0,0.375,16.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 00:00:00,208.0,341.75,23.425,46.375,43.7,42.125,15.825,1.885,14.625,2.2750000000000004,4.975,11.5,85.75,0.3,15.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 01:00:00,190.75,312.75,24.525,43.8,43.25,44.2,18.525,1.835,14.475,2.3249999999999997,5.025,11.525,86.0,0.475,31.75,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 02:00:00,170.0,271.25,10.075,34.325,26.4,42.0,20.075,3.0825,15.275,2.45,5.15,11.2,86.0,0.325,31.0,5.0,741.75,28.6492,77.2918,Anand_Vihar
2024-01-06 03:00:00,152.25,233.0,9.65,31.8,24.8,41.400000000000006,20.6,2.97,15.575,1.825,6.325,11.1,84.75,0.4,31.5,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 04:00:00,152.25,228.5,23.375,38.800000000000004,39.525,40.2,17.424999999999997,3.0,15.025,1.6,5.2,10.925,85.25,0.575,32.0,5.0,741.75,28.6492,77.2918,Anand_Vihar
2024-01-06 05:00:00,173.75,271.5,55.075,42.675,67.5,38.7,19.65,3.0774999999999997,14.325,1.775,3.4749999999999996,10.9,85.0,0.4,52.25,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 06:00:00,165.5,280.0,47.225,46.9,63.349999999999994,36.75,18.025,3.1025,14.425,1.75,3.3,10.7,85.75,0.45,25.0,5.0,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 07:00:00,172.25,291.25,67.2,49.675,80.95,35.3,17.15,3.165,14.2,1.8499999999999999,4.1,10.8,84.75,0.3,35.25,38.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 08:00:00,177.0,309.75,105.375,64.35,119.8,32.15,20.875,3.325,14.375,2.075,6.05,11.15,83.0,0.3,34.5,159.5,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 09:00:00,179.25,307.5,98.1,59.275000000000006,111.125,31.625,19.9,3.375,14.1,2.275,5.2,11.475,81.5,0.3,54.0,266.75,742.0,28.6492,77.2918,Anand_Vihar
2024-01-06 10:00:00,211.5,366.5,84.75,56.75,98.975,33.175,21.6,3.4524999999999997,14.4,2.375,5.6,11.649999999999999,79.75,0.575,32.0,310.5,741.75,28.6492,77.2918,Anand_Vihar
